ORDER_ID,ORDER_DATE,ORDER_TIME,ORDER_PRICE,PEOPLE,TABLE_NO,STATUS,SHIFT,EMPLOYEE_ID,KITCHEN_STAFF,Status
36327,1/7/2016,4:51:42 PM,138,2,5,Dine in with Reservation,Morning,25,12,Completed
36328,1/7/2016,4:53:01 PM,235,3,4,Dine in with Reservation,Morning,25,18,Completed
36329,1/7/2016,4:59:41 PM,320,,,Take away,Morning,7,12,Completed
36330,1/7/2016,5:03:48 PM,480,2,5,Dine in with Reservation,Night,23,38,Completed
36331,1/7/2016,5:16:35 PM,415,,,Take away,Night,5,10,Completed
36332,1/7/2016,5:18:12 PM,728,2,4,Dine in with Reservation,Night,24,37,Completed
36333,1/7/2016,5:32:11 PM,968,4,7,Dine in with Reservation,Night,23,38,Completed
36334,1/7/2016,5:37:21 PM,614,,,Take away,Night,8,10,Completed
36335,1/7/2016,5:43:02 PM,1250,5,8,Dine in with Reservation,Night,24,37,Completed
36336,1/7/2016,5:45:14 PM,205,1,5,Dine in with Reservation,Night,23,16,Completed
36337,1/7/2016,6:04:13 PM,320,,,Take away,Night,8,16,Completed
36338,1/7/2016,6:07:34 PM,100,3,4,Dine in with Reservation,Night,24,2,Completed
36339,1/7/2016,6:14:36 PM,768,4,6,Dine in with Reservation,Night,23,37,Completed
36340,1/7/2016,6:17:40 PM,1363,,,Take away,Night,8,38,Completed
36341,1/7/2016,6:26:42 PM,478,,,Take away,Night,5,10,Completed
36342,1/7/2016,6:31:05 PM,1009,4,7,Dine in with Reservation,Night,23,9,Completed
36343,1/7/2016,6:36:00 PM,414,3,5,Dine in with Reservation,Night,23,9,Completed
36344,1/7/2016,6:38:43 PM,101,,,Take away,Night,8,9,Completed
36345,1/7/2016,6:40:07 PM,580,3,4,Dine in with Reservation,Night,23,16,Completed
36346,1/7/2016,6:41:19 PM,219,4,6,Dine in with Reservation,Night,23,16,Completed
36347,1/7/2016,6:43:51 PM,205,1,5,Dine in with Reservation,Night,24,9,Completed
36348,1/7/2016,6:47:23 PM,1229,4,7,Dine in with Reservation,Night,24,16,Completed
36349,1/7/2016,6:48:09 PM,456,,,Take away,Night,5,38,Completed
36350,1/7/2016,6:57:13 PM,678,5,8,Dine in without Reservation,Night,23,2,Completed
36351,1/7/2016,7:10:04 PM,679,4,6,Dine in with Reservation,Night,24,9,Completed
36352,1/7/2016,7:49:11 PM,1128,,,Take away,Night,5,10,Completed
36353,1/7/2016,7:54:39 PM,515,5,8,Dine in with Reservation,Night,23,2,Completed
36354,1/7/2016,7:56:13 PM,519,,,Take away,Night,8,37,Completed
36355,1/7/2016,7:56:34 PM,670,,,Take away,Night,5,37,Completed
36356,1/7/2016,8:09:09 PM,1141,5,8,Dine in without Reservation,Night,23,38,Completed
36357,1/7/2016,8:13:12 PM,183,,,Take away,Night,5,9,Completed
36358,1/7/2016,8:23:59 PM,483,5,8,Dine in with Reservation,Night,24,16,Completed
36359,1/7/2016,8:32:12 PM,353,5,8,Dine in with Reservation,Night,24,37,Completed
36360,1/7/2016,8:44:16 PM,84,1,4,Dine in with Reservation,Night,23,16,Completed
36361,1/7/2016,9:00:46 PM,248,,,Take away,Night,8,9,Completed
36362,1/7/2016,9:01:35 PM,120,,,Take away,Night,8,10,Completed
36363,1/7/2016,9:01:46 PM,193,2,5,Dine in with Reservation,Night,24,37,Completed
36364,1/7/2016,9:24:45 PM,490,4,7,Dine in with Reservation,Night,24,37,Completed
36365,1/7/2016,9:32:26 PM,104,1,4,Dine in with Reservation,Night,23,2,Completed
36366,1/7/2016,9:48:18 PM,415,4,6,Dine in with Reservation,Night,24,2,Completed
36367,1/7/2016,9:51:25 PM,285,3,5,Dine in with Reservation,Night,24,16,Completed
36368,2/7/2016,10:03:46 AM,103,1,4,Dine in with Reservation,Morning,25,1,Completed
36369,2/7/2016,10:18:51 AM,1439,,,Take away,Morning,6,11,Completed
36370,2/7/2016,10:25:55 AM,114,,,Take away,Morning,6,1,Completed
36371,2/7/2016,10:33:31 AM,438,,,Take away,Morning,7,11,Completed
36372,2/7/2016,11:04:12 AM,863,,,Take away,Morning,6,12,Completed
36373,2/7/2016,11:05:37 AM,568,5,8,Dine in with Reservation,Morning,22,11,Completed
36374,2/7/2016,11:06:10 AM,930,4,7,Dine in with Reservation,Morning,25,12,Completed
36375,2/7/2016,11:07:42 AM,195,1,5,Dine in with Reservation,Morning,25,12,Completed
36376,2/7/2016,11:16:34 AM,415,,,Take away,Morning,6,1,Completed
36377,2/7/2016,11:20:11 AM,398,3,4,Dine in without Reservation,Morning,25,1,Completed
36378,2/7/2016,11:33:22 AM,311,,,Take away,Morning,35,36,Completed
36379,2/7/2016,11:34:10 AM,129,3,5,Dine in with Reservation,Morning,35,11,Completed
36380,2/7/2016,11:42:07 AM,273,3,4,Dine in with Reservation,Morning,35,12,Completed
36381,2/7/2016,11:42:42 AM,595,,,Take away,Morning,35,1,Completed
36382,2/7/2016,11:44:35 AM,723,4,6,Dine in with Reservation,Morning,25,18,Completed
36383,2/7/2016,11:50:07 AM,64,,,Take away,Morning,7,38,Completed
36384,2/7/2016,12:02:01 PM,124,2,5,Dine in with Reservation,Morning,35,11,Completed
36385,2/7/2016,12:08:23 PM,201,3,4,Dine in with Reservation,Morning,25,1,Completed
36386,2/7/2016,12:08:29 PM,455,,,Take away,Morning,6,18,Completed
36387,2/7/2016,12:10:10 PM,718,4,7,Dine in with Reservation,Morning,25,18,Completed
36388,2/7/2016,12:24:33 PM,788,,,Take away,Morning,7,1,Completed
36389,2/7/2016,12:25:21 PM,350,,,Take away,Morning,6,12,Completed
36390,2/7/2016,12:38:45 PM,320,1,5,Dine in with Reservation,Morning,22,11,Completed
36391,2/7/2016,12:39:35 PM,1415,5,8,Dine in with Reservation,Morning,25,1,Completed
36392,2/7/2016,12:40:35 PM,545,,,Take away,Morning,35,1,Completed
36393,2/7/2016,12:41:04 PM,539,2,4,Dine in with Reservation,Morning,25,1,Completed
36394,2/7/2016,12:44:02 PM,624,5,8,Dine in with Reservation,Morning,35,36,Completed
36395,2/7/2016,12:47:39 PM,519,,,Take away,Morning,7,11,Completed
36396,2/7/2016,12:48:46 PM,380,2,5,Dine in with Reservation,Morning,22,1,Completed
36397,2/7/2016,12:52:51 PM,751,,,Take away,Morning,7,36,Completed
36398,2/7/2016,12:54:52 PM,1163,4,6,Dine in with Reservation,Morning,35,11,Completed
36399,2/7/2016,1:04:02 PM,485,4,7,Dine in with Reservation,Morning,35,36,Completed
36400,2/7/2016,1:26:54 PM,83,1,4,Dine in without Reservation,Morning,25,36,Completed
36401,2/7/2016,1:37:48 PM,303,4,6,Dine in without Reservation,Morning,25,18,Completed
36402,2/7/2016,1:45:23 PM,765,3,5,Dine in with Reservation,Morning,25,11,Completed
36403,2/7/2016,1:47:49 PM,604,5,8,Dine in without Reservation,Morning,35,38,Completed
36404,2/7/2016,2:02:19 PM,413,,,Take away,Morning,7,11,Completed
36405,2/7/2016,2:14:50 PM,999,4,7,Dine in with Reservation,Morning,25,12,Completed
36406,2/7/2016,2:21:34 PM,855,4,6,Dine in with Reservation,Morning,25,1,Completed
36407,2/7/2016,2:24:47 PM,1487,5,8,Dine in with Reservation,Morning,25,1,Completed
36408,2/7/2016,2:24:48 PM,450,4,7,Dine in with Reservation,Morning,35,18,Completed
36409,2/7/2016,2:25:45 PM,220,1,4,Dine in with Reservation,Morning,25,18,Completed
36410,2/7/2016,2:38:46 PM,768,4,6,Dine in with Reservation,Morning,25,36,Completed
36411,2/7/2016,2:43:08 PM,128,1,5,Dine in with Reservation,Morning,22,12,Completed
36412,2/7/2016,2:46:08 PM,293,,,Take away,Morning,6,18,Completed
36413,2/7/2016,2:46:37 PM,686,3,4,Dine in with Reservation,Morning,25,11,Completed
36414,2/7/2016,3:40:27 PM,905,4,7,Dine in with Reservation,Morning,25,36,Completed
36415,2/7/2016,3:42:11 PM,609,3,5,Dine in with Reservation,Morning,35,36,Completed
36416,2/7/2016,4:13:02 PM,251,,,Take away,Morning,6,18,Completed
36417,2/7/2016,4:18:03 PM,610,4,6,Dine in with Reservation,Morning,22,11,Completed
36418,2/7/2016,4:21:09 PM,1279,,,Take away,Morning,7,1,Completed
36419,2/7/2016,4:28:30 PM,1107,3,4,Dine in with Reservation,Morning,22,12,Completed
36420,2/7/2016,4:33:04 PM,1269,,,Take away,Morning,6,1,Completed
36421,2/7/2016,4:33:05 PM,290,,,Take away,Morning,6,12,Completed
36422,2/7/2016,4:37:11 PM,596,,,Take away,Morning,6,11,Completed
36423,2/7/2016,5:02:20 PM,283,2,5,Dine in with Reservation,Night,23,10,Completed
36424,2/7/2016,5:35:23 PM,235,4,7,Dine in with Reservation,Night,24,16,Completed
36425,2/7/2016,5:36:54 PM,763,,,Take away,Night,8,38,Completed
36426,2/7/2016,5:48:38 PM,1078,,,Take away,Night,5,9,Completed
36427,2/7/2016,5:53:11 PM,446,,,Take away,Night,5,9,Completed
36428,2/7/2016,5:53:16 PM,610,5,8,Dine in with Reservation,Night,24,2,Completed
36429,2/7/2016,5:55:49 PM,519,1,4,Dine in without Reservation,Night,23,16,Completed
36430,2/7/2016,5:56:49 PM,243,4,6,Dine in with Reservation,Night,23,9,Completed
36431,2/7/2016,5:57:07 PM,1086,3,5,Dine in with Reservation,Night,24,37,Completed
36432,2/7/2016,5:58:27 PM,1265,5,8,Dine in with Reservation,Night,23,9,Completed
36433,2/7/2016,5:59:50 PM,855,,,Take away,Night,5,38,Completed
36434,2/7/2016,6:02:01 PM,145,4,7,Dine in with Reservation,Night,24,9,Completed
36435,2/7/2016,6:37:02 PM,755,2,5,Dine in with Reservation,Night,23,16,Completed
36436,2/7/2016,6:44:45 PM,453,,,Take away,Night,5,37,Completed
36437,2/7/2016,6:45:54 PM,194,,,Take away,Night,5,9,Completed
36438,2/7/2016,6:54:18 PM,120,,,Take away,Night,8,10,Completed
36439,2/7/2016,7:00:57 PM,250,,,Take away,Night,8,37,Completed
36440,2/7/2016,7:04:18 PM,191,,,Take away,Night,8,2,Completed
36441,2/7/2016,7:04:51 PM,330,3,4,Dine in with Reservation,Night,24,16,Completed
36442,2/7/2016,7:16:27 PM,293,5,8,Dine in with Reservation,Night,24,9,Completed
36443,2/7/2016,7:47:36 PM,1083,5,8,Dine in with Reservation,Night,24,9,Completed
36444,2/7/2016,7:53:28 PM,140,5,8,Dine in with Reservation,Night,24,16,Completed
36445,2/7/2016,7:55:17 PM,475,,,Take away,Night,8,16,Completed
36446,2/7/2016,7:56:50 PM,1108,4,6,Dine in without Reservation,Night,24,37,Completed
36447,2/7/2016,8:05:53 PM,320,2,5,Dine in with Reservation,Night,23,16,Completed
36448,2/7/2016,8:11:06 PM,513,3,4,Dine in with Reservation,Night,24,37,Completed
36449,2/7/2016,8:13:15 PM,643,5,8,Dine in with Reservation,Night,23,16,Completed
36450,2/7/2016,8:39:53 PM,130,3,5,Dine in with Reservation,Night,23,16,Completed
36451,2/7/2016,8:57:41 PM,860,,,Take away,Night,8,9,Completed
36452,2/7/2016,8:58:35 PM,1323,,,Take away,Night,5,37,Completed
36453,2/7/2016,8:58:52 PM,1309,4,7,Dine in with Reservation,Night,24,2,Completed
36454,2/7/2016,8:59:56 PM,595,,,Take away,Night,5,10,Completed
36455,2/7/2016,9:03:42 PM,233,,,Take away,Night,8,37,Completed
36456,2/7/2016,9:08:49 PM,835,4,6,Dine in with Reservation,Night,23,2,Completed
36457,2/7/2016,9:21:27 PM,171,3,4,Dine in with Reservation,Night,23,10,Completed
36458,2/7/2016,9:23:26 PM,788,2,5,Dine in with Reservation,Night,24,2,Completed
36459,2/7/2016,9:33:29 PM,293,,,Take away,Night,8,10,Completed
36460,2/7/2016,9:35:21 PM,498,,,Take away,Night,5,16,Completed
36461,2/7/2016,9:36:22 PM,320,,,Take away,Night,8,10,Completed
36462,2/7/2016,9:45:56 PM,388,5,8,Dine in with Reservation,Night,23,10,Completed
36463,2/7/2016,9:50:08 PM,1041,,,Take away,Night,8,10,Completed
36464,3/7/2016,10:21:12 AM,191,,,Take away,Morning,7,1,Completed
36465,3/7/2016,10:28:04 AM,405,5,8,Dine in with Reservation,Morning,25,1,Completed
36466,3/7/2016,10:29:36 AM,585,3,4,Dine in with Reservation,Morning,25,1,Completed
36467,3/7/2016,10:45:59 AM,565,5,8,Dine in with Reservation,Morning,22,1,Completed
36468,3/7/2016,10:56:43 AM,160,3,5,Dine in with Reservation,Morning,25,38,Completed
36469,3/7/2016,10:57:27 AM,605,,,Take away,Morning,35,11,Completed
36470,3/7/2016,10:57:39 AM,400,5,8,Dine in with Reservation,Morning,35,11,Completed
36471,3/7/2016,11:30:27 AM,695,,,Take away,Morning,35,1,Completed
36472,3/7/2016,11:37:08 AM,1256,,,Take away,Morning,7,11,Completed
36473,3/7/2016,11:44:52 AM,403,,,Take away,Morning,7,18,Completed
36474,3/7/2016,11:45:18 AM,410,,,Take away,Morning,35,1,Completed
36475,3/7/2016,11:53:22 AM,795,5,8,Dine in with Reservation,Morning,25,18,Completed
36476,3/7/2016,11:58:58 AM,1324,4,7,Dine in with Reservation,Morning,35,18,Completed
36477,3/7/2016,12:02:52 PM,787,5,8,Dine in with Reservation,Morning,35,11,Completed
36478,3/7/2016,12:05:32 PM,671,,,Take away,Morning,35,36,Completed
36479,3/7/2016,12:06:44 PM,1024,5,8,Dine in with Reservation,Morning,22,36,Completed
36480,3/7/2016,12:15:02 PM,260,,,Take away,Morning,7,36,Completed
36481,3/7/2016,12:29:30 PM,541,,,Take away,Morning,6,11,Completed
36482,3/7/2016,12:49:07 PM,805,3,4,Dine in with Reservation,Morning,35,12,Completed
36483,3/7/2016,12:53:50 PM,218,,,Take away,Morning,35,11,Completed
36484,3/7/2016,12:56:41 PM,80,1,5,Dine in with Reservation,Morning,22,18,Completed
36485,3/7/2016,12:59:48 PM,84,1,4,Dine in with Reservation,Morning,25,18,Completed
36486,3/7/2016,1:12:17 PM,355,,,Take away,Morning,6,12,Completed
36487,3/7/2016,1:23:28 PM,255,5,8,Dine in with Reservation,Morning,22,18,Completed
36488,3/7/2016,1:24:53 PM,720,5,8,Dine in with Reservation,Morning,25,1,Completed
36489,3/7/2016,1:29:07 PM,190,,,Take away,Morning,6,18,Completed
36490,3/7/2016,1:32:33 PM,850,2,5,Dine in with Reservation,Morning,25,18,Completed
36491,3/7/2016,1:34:32 PM,579,4,6,Dine in with Reservation,Morning,25,36,Completed
36492,3/7/2016,1:46:32 PM,1273,5,8,Dine in with Reservation,Morning,35,1,Completed
36493,3/7/2016,1:49:47 PM,281,2,4,Dine in with Reservation,Morning,22,12,Completed
36494,3/7/2016,1:54:25 PM,1141,4,7,Dine in with Reservation,Morning,25,18,Completed
36495,3/7/2016,1:55:17 PM,1319,,,Take away,Morning,7,36,Completed
36496,3/7/2016,2:08:52 PM,509,,,Take away,Morning,7,1,Completed
36497,3/7/2016,2:10:17 PM,128,1,5,Dine in with Reservation,Morning,35,36,Completed
36498,3/7/2016,2:10:48 PM,265,4,6,Dine in with Reservation,Morning,35,36,Completed
36499,3/7/2016,2:40:24 PM,619,5,8,Dine in with Reservation,Morning,25,38,Completed
36500,3/7/2016,2:49:30 PM,525,4,7,Dine in without Reservation,Morning,25,18,Completed
36501,3/7/2016,3:02:15 PM,442,,,Take away,Morning,7,11,Completed
36502,3/7/2016,3:11:52 PM,515,,,Take away,Morning,7,1,Completed
36503,3/7/2016,3:20:25 PM,590,,,Take away,Morning,7,11,Completed
36504,3/7/2016,3:21:05 PM,350,,,Take away,Morning,7,12,Completed
36505,3/7/2016,3:25:39 PM,103,1,4,Dine in with Reservation,Morning,22,12,Completed
36506,3/7/2016,3:27:00 PM,240,1,5,Dine in with Reservation,Morning,22,36,Completed
36507,3/7/2016,3:27:57 PM,629,2,4,Dine in with Reservation,Morning,22,1,Completed
36508,3/7/2016,3:39:40 PM,575,,,Take away,Morning,7,11,Completed
36509,3/7/2016,4:12:00 PM,1333,4,6,Dine in with Reservation,Morning,22,11,Completed
36510,3/7/2016,4:18:13 PM,700,,,Take away,Morning,7,1,Completed
36511,3/7/2016,4:25:04 PM,681,5,8,Dine in with Reservation,Morning,35,36,Completed
36512,3/7/2016,4:26:52 PM,815,3,5,Dine in with Reservation,Morning,25,1,Completed
36513,3/7/2016,4:41:25 PM,566,,,Take away,Morning,7,12,Completed
36514,3/7/2016,5:04:37 PM,565,,,Take away,Night,8,16,Completed
36515,3/7/2016,5:19:16 PM,568,,,Take away,Night,8,9,Completed
36516,3/7/2016,5:20:50 PM,430,4,7,Dine in with Reservation,Night,24,38,Completed
36517,3/7/2016,5:47:03 PM,650,5,8,Dine in without Reservation,Night,24,16,Completed
36518,3/7/2016,5:50:51 PM,1403,5,8,Dine in without Reservation,Night,24,2,Completed
36519,3/7/2016,6:07:55 PM,900,3,4,Dine in with Reservation,Night,24,16,Completed
36520,3/7/2016,6:10:35 PM,180,,,Take away,Night,5,10,Completed
36521,3/7/2016,6:11:16 PM,1024,5,8,Dine in with Reservation,Night,23,9,Completed
36522,3/7/2016,6:12:48 PM,84,1,5,Dine in with Reservation,Night,24,10,Completed
36523,3/7/2016,6:17:49 PM,378,2,4,Dine in with Reservation,Night,23,2,Completed
36524,3/7/2016,6:19:05 PM,736,3,5,Dine in with Reservation,Night,23,10,Completed
36525,3/7/2016,6:23:34 PM,180,1,4,Dine in with Reservation,Night,23,38,Completed
36526,3/7/2016,6:25:03 PM,1486,5,8,Dine in with Reservation,Night,24,9,Completed
36527,3/7/2016,6:25:52 PM,518,,,Take away,Night,5,37,Completed
36528,3/7/2016,6:29:38 PM,643,3,5,Dine in with Reservation,Night,23,16,Completed
36529,3/7/2016,6:41:33 PM,911,5,8,Dine in with Reservation,Night,24,10,Completed
36530,3/7/2016,7:02:58 PM,573,4,6,Dine in with Reservation,Night,24,16,Completed
36531,3/7/2016,7:03:41 PM,963,,,Take away,Night,5,10,Completed
36532,3/7/2016,7:05:55 PM,275,2,4,Dine in without Reservation,Night,23,9,Completed
36533,3/7/2016,7:06:33 PM,1473,4,7,Dine in without Reservation,Night,23,37,Completed
36534,3/7/2016,7:21:44 PM,1073,,,Take away,Night,5,37,Completed
36535,3/7/2016,7:29:10 PM,855,5,8,Dine in with Reservation,Night,23,9,Completed
36536,3/7/2016,7:43:21 PM,655,3,5,Dine in with Reservation,Night,23,10,Completed
36537,3/7/2016,8:34:37 PM,1004,,,Take away,Night,8,9,Completed
36538,3/7/2016,8:35:25 PM,163,,,Take away,Night,5,37,Completed
36539,3/7/2016,8:44:32 PM,1054,5,8,Dine in with Reservation,Night,24,38,Completed
36540,3/7/2016,9:10:19 PM,471,3,4,Dine in with Reservation,Night,23,37,Completed
36541,3/7/2016,9:19:50 PM,475,,,Take away,Night,8,37,Completed
36542,3/7/2016,9:44:01 PM,839,5,8,Dine in with Reservation,Night,24,10,Completed
36543,3/7/2016,9:53:32 PM,573,,,Take away,Night,8,10,Completed
36544,3/7/2016,9:59:17 PM,250,1,5,Dine in with Reservation,Night,24,9,Completed
36545,4/7/2016,10:00:47 AM,244,1,4,Dine in with Reservation,Morning,25,12,Completed
36546,4/7/2016,10:19:29 AM,360,1,5,Dine in with Reservation,Morning,35,12,Completed
36547,4/7/2016,10:19:44 AM,415,,,Take away,Morning,7,1,Completed
36548,4/7/2016,10:20:20 AM,188,,,Take away,Morning,7,1,Completed
36549,4/7/2016,10:20:54 AM,758,,,Take away,Morning,35,38,Completed
36550,4/7/2016,10:37:12 AM,313,1,4,Dine in with Reservation,Morning,25,11,Completed
36551,4/7/2016,10:38:16 AM,640,3,5,Dine in with Reservation,Morning,25,38,Completed
36552,4/7/2016,10:45:13 AM,771,3,4,Dine in without Reservation,Morning,22,1,Completed
36553,4/7/2016,10:58:32 AM,163,1,5,Dine in with Reservation,Morning,25,36,Completed
36554,4/7/2016,11:01:59 AM,1094,5,8,Dine in without Reservation,Morning,25,18,Completed
36555,4/7/2016,11:13:50 AM,1229,5,8,Dine in with Reservation,Morning,35,11,Completed
36556,4/7/2016,11:16:08 AM,415,5,8,Dine in with Reservation,Morning,25,12,Completed
36557,4/7/2016,11:22:25 AM,480,,,Take away,Morning,7,1,Completed
36558,4/7/2016,11:29:30 AM,240,,,Take away,Morning,6,1,Completed
36559,4/7/2016,11:41:40 AM,633,5,8,Dine in without Reservation,Morning,22,36,Completed
36560,4/7/2016,11:48:19 AM,399,,,Take away,Morning,6,36,Completed
36561,4/7/2016,11:57:00 AM,839,3,4,Dine in with Reservation,Morning,25,11,Completed
36562,4/7/2016,12:15:43 PM,884,4,7,Dine in with Reservation,Morning,35,12,Completed
36563,4/7/2016,12:17:49 PM,510,3,5,Dine in without Reservation,Morning,22,11,Completed
36564,4/7/2016,12:23:06 PM,1446,5,8,Dine in without Reservation,Morning,35,12,Completed
36565,4/7/2016,12:26:33 PM,298,,,Take away,Morning,7,11,Completed
36566,4/7/2016,12:27:27 PM,995,5,8,Dine in without Reservation,Morning,22,1,Completed
36567,4/7/2016,12:33:12 PM,719,1,4,Dine in with Reservation,Morning,35,11,Completed
36568,4/7/2016,12:36:27 PM,160,,,Take away,Morning,7,11,Completed
36569,4/7/2016,12:40:56 PM,1369,5,8,Dine in with Reservation,Morning,25,36,Completed
36570,4/7/2016,12:43:16 PM,295,5,8,Dine in with Reservation,Morning,22,1,Completed
36571,4/7/2016,12:46:02 PM,661,,,Take away,Morning,7,11,Completed
36572,4/7/2016,12:47:54 PM,633,5,8,Dine in with Reservation,Morning,25,36,Completed
36573,4/7/2016,12:56:02 PM,441,,,Take away,Morning,6,36,Completed
36574,4/7/2016,1:09:38 PM,421,2,5,Dine in with Reservation,Morning,35,11,Completed
36575,4/7/2016,1:10:25 PM,280,,,Take away,Morning,7,11,Completed
36576,4/7/2016,1:21:17 PM,581,,,Take away,Morning,35,12,Completed
36577,4/7/2016,1:46:09 PM,810,4,6,Dine in without Reservation,Morning,25,11,Completed
36578,4/7/2016,2:09:01 PM,371,,,Take away,Morning,6,1,Completed
36579,4/7/2016,2:29:37 PM,371,,,Take away,Morning,35,36,Completed
36580,4/7/2016,2:49:46 PM,510,,,Take away,Morning,35,18,Completed
36581,4/7/2016,2:50:10 PM,330,,,Take away,Morning,35,18,Completed
36582,4/7/2016,3:16:01 PM,60,1,4,Dine in with Reservation,Morning,35,1,Completed
36583,4/7/2016,3:55:22 PM,995,4,7,Dine in without Reservation,Morning,25,36,Completed
36584,4/7/2016,4:12:06 PM,626,,,Take away,Morning,7,38,Completed
36585,4/7/2016,4:14:45 PM,319,,,Take away,Morning,7,18,Completed
36586,4/7/2016,4:15:05 PM,400,1,5,Dine in with Reservation,Morning,25,1,Completed
36587,4/7/2016,4:17:15 PM,1119,,,Take away,Morning,7,1,Completed
36588,4/7/2016,4:28:16 PM,2006,5,8,Dine in with Reservation,Morning,25,1,Completed
36589,4/7/2016,4:28:58 PM,243,,,Take away,Morning,6,38,Completed
36590,4/7/2016,4:30:35 PM,540,5,8,Dine in with Reservation,Morning,25,11,Completed
36591,4/7/2016,4:33:54 PM,560,4,6,Dine in with Reservation,Morning,35,12,Completed
36592,4/7/2016,4:40:34 PM,1234,5,8,Dine in with Reservation,Morning,35,1,Completed
36593,4/7/2016,4:48:13 PM,585,,,Take away,Morning,7,11,Completed
36594,4/7/2016,5:11:34 PM,550,4,7,Dine in with Reservation,Night,23,37,Completed
36595,4/7/2016,5:20:27 PM,805,3,4,Dine in with Reservation,Night,24,16,Completed
36596,4/7/2016,5:32:59 PM,381,,,Take away,Night,8,16,Completed
